-0.02643952799045639,-0.17666576259773503,0.5150384721286275,-0.0319516443861147,0.009242852443820051,0.4497219346934933,0.8925490706707762
-0.026210787162471428,-0.1733578612811211,0.5154498992637229,-0.033739630564077826,0.012379838429097356,0.4497676539710666,0.8924222287523051
-0.015655444721729084,-0.20658865151725908,0.49043033856611495,0.21394033477904145,0.08450232795786176,0.6517712750457486,0.7226915626666557
0.012937495327110159,-0.22436763979913507,0.5586557741648577,-0.09931682423073179,-0.03715247728829867,0.2976547928760751,0.9487662969003301
-0.24464761982868571,-0.07372651969219426,0.5026995834763525,-0.11118148896273822,0.03299272039543999,0.23661894189632005,0.9646562254237531
0.05977913714356955,-0.06412955287544778,0.5029702259694727,-0.10488900944456868,-0.00880725353051702,0.033080616801553,0.9938945622021559
-0.28558867038223595,-0.15027304241759734,0.5556344255063286,0.12713146931339228,-0.05984690398033391,0.4772298848262653,0.867471944573942
-0.02556553172953564,-0.12713854665078428,0.3297013455641354,0.06771785477241503,0.17433191333804396,0.29121074166916,0.93819986147591
-0.08370533916798757,-0.08537194137488494,0.3435024235104296,-0.19375643666088976,0.17452612447743698,0.09877443438948882,0.9603346740789886
-0.06650789523470683,-0.19493960962908816,0.43367286632736823,-0.04988877578000679,-0.10057241275714937,0.018254492115910428,0.9935104797439069
-0.10378150579437126,-0.23220324816732937,0.5359805388105158,-0.1869715932193874,-0.13425527156334655,-0.11641930240101576,0.966159247440564
-0.10274070145424712,-0.07118819287508932,0.37180460801273235,-0.25765672328895456,-0.05007021009393998,0.0406820579524088,0.9640803686238533
-0.23734870178386366,-0.10926435857153728,0.5413686178732232,-0.1687405462247789,-0.1266025162119124,-0.0024771917269050168,0.9774928615952773
-0.23456493563747147,-0.009470136215287658,0.505355182413126,-0.1544317432931328,-0.11620602681693636,0.1505768491873754,0.9695223610023999
-0.24365753073469384,-0.2507297593143861,0.47157804669361614,0.23015587357140682,-0.026555789942940777,0.36696110881463934,0.9009231978912627
-0.2354163515442131,-0.054659029724821964,0.4827213708216558,0.00634377562246695,0.051053638048684596,0.3204451897649975,0.9458689988097297
-0.1520792443865328,-0.10244244628925106,0.3791832795563469,-0.038673412106523114,0.15944766751421613,0.15705880311550516,0.9738651553907449
-0.1789501840073797,-0.1495281113146635,0.3926397070385789,0.12826173991198597,0.10917090145039637,0.3101505704747483,0.9356480449321989
-0.10227966628262712,-0.13706828369411822,0.2815412641161754,0.10283849526235922,0.20938168303850735,0.24502186385885333,0.9410355152337606
-0.07398153457595938,-0.11029138427804933,0.23137620507374382,-0.06018565635077935,-0.014093120590881905,0.148476010509454,0.9869822414941584
